Series Name,Series Code,Country Name,Country Code,Year.1,Value
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Syrian Arab Republic,SYR,2004,3.499
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Syrian Arab Republic,SYR,2005,3.399
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Syrian Arab Republic,SYR,2006,3.312
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Syrian Arab Republic,SYR,2007,3.238
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Syrian Arab Republic,SYR,2008,3.178
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Syrian Arab Republic,SYR,2009,3.131
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Syrian Arab Republic,SYR,2010,3.093
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Syrian Arab Republic,SYR,2011,3.06
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Syrian Arab Republic,SYR,2012,3.027
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Syrian Arab Republic,SYR,2013,2.991
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Syrian Arab Republic,SYR,2014,2.95
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,1967,6.693
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,1968,6.775
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,1969,6.841
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,1970,6.878
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,1971,6.87
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,1972,6.814
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,1973,6.713
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,1974,6.572
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,1975,6.402
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,1976,6.22
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,1977,6.043
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,1978,5.887
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,1979,5.759
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,1980,5.663
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,1981,5.601
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,1982,5.561
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,1983,5.533
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,1984,5.51
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,1985,5.486
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,1986,5.453
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,1987,5.408
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,1988,5.347
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,1989,5.27
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,1990,5.175
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,1991,5.067
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,1992,4.95
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,1993,4.83
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,1994,4.709
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,1995,4.588
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,1996,4.465
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,1997,4.34
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,1998,4.214
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,1999,4.089
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,2000,3.969
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,2001,3.857
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,2002,3.756
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,2003,3.669
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,2004,3.597
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,2005,3.543
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,2006,3.51
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,2007,3.495
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,2008,3.493
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,2009,3.502
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,2010,3.514
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,2011,3.523
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,2012,3.525
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,2013,3.514
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tajikistan,TJK,2014,3.49
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,1967,6.791
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,1968,6.785
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,1969,6.778
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,1970,6.771
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,1971,6.765
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,1972,6.761
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,1973,6.758
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,1974,6.755
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,1975,6.751
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,1976,6.743
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,1977,6.73
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,1978,6.711
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,1979,6.685
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,1980,6.653
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,1981,6.618
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,1982,6.58
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,1983,6.542
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,1984,6.504
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,1985,6.465
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,1986,6.424
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,1987,6.379
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,1988,6.328
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,1989,6.273
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,1990,6.213
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,1991,6.148
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,1992,6.081
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,1993,6.013
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,1994,5.946
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,1995,5.883
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,1996,5.828
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,1997,5.78
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,1998,5.741
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,1999,5.711
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,2000,5.689
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,2001,5.675
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,2002,5.666
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,2003,5.659
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,2004,5.651
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,2005,5.638
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,2006,5.616
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,2007,5.585
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,2008,5.542
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,2009,5.489
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,2010,5.427
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,2011,5.359
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,2012,5.287
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,2013,5.215
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tanzania,TZA,2014,5.145
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Thailand,THA,1967,6.009
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Thailand,THA,1968,5.903
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Thailand,THA,1969,5.764
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Thailand,THA,1970,5.595
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Thailand,THA,1971,5.397
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Thailand,THA,1972,5.181
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Thailand,THA,1973,4.953
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Thailand,THA,1974,4.721
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Thailand,THA,1975,4.488
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Thailand,THA,1976,4.257
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Thailand,THA,1977,4.03
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Thailand,THA,1978,3.808
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Thailand,THA,1979,3.594
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Thailand,THA,1980,3.392
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Thailand,THA,1981,3.202
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Thailand,THA,1982,3.024
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Thailand,THA,1983,2.859
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Thailand,THA,1984,2.707
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Thailand,THA,1985,2.571
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Thailand,THA,1986,2.451
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Thailand,THA,1987,2.346
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Thailand,THA,1988,2.256
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Thailand,THA,1989,2.179
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Thailand,THA,1990,2.113
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Thailand,THA,1991,2.055
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Thailand,THA,1992,2.003
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Thailand,THA,1993,1.956
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Thailand,THA,1994,1.911
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Thailand,THA,1995,1.867
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Thailand,THA,1996,1.823
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Thailand,THA,1997,1.781
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Thailand,THA,1998,1.742
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Thailand,THA,1999,1.705
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Thailand,THA,2000,1.671
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Thailand,THA,2001,1.641
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Thailand,THA,2002,1.616
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Thailand,THA,2003,1.595
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Thailand,THA,2004,1.58
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Thailand,THA,2005,1.568
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Thailand,THA,2006,1.561
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Thailand,THA,2007,1.557
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Thailand,THA,2008,1.553
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Thailand,THA,2009,1.551
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Thailand,THA,2010,1.547
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Thailand,THA,2011,1.542
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Thailand,THA,2012,1.534
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Thailand,THA,2013,1.524
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Thailand,THA,2014,1.512
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Timor-Leste,TMP,1967,6.207
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Timor-Leste,TMP,1968,6.132
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Timor-Leste,TMP,1969,6.039
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Timor-Leste,TMP,1970,5.917
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Timor-Leste,TMP,1971,5.751
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Timor-Leste,TMP,1972,5.541
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Timor-Leste,TMP,1973,5.298
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Timor-Leste,TMP,1974,5.037
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Timor-Leste,TMP,1975,4.794
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Timor-Leste,TMP,1976,4.611
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Timor-Leste,TMP,1977,4.514
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Timor-Leste,TMP,1978,4.513
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Timor-Leste,TMP,1979,4.606
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Timor-Leste,TMP,1980,4.767
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Timor-Leste,TMP,1981,4.956
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Timor-Leste,TMP,1982,5.13
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Timor-Leste,TMP,1983,5.256
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Timor-Leste,TMP,1984,5.324
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Timor-Leste,TMP,1985,5.336
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Timor-Leste,TMP,1986,5.308
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Timor-Leste,TMP,1987,5.271
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Timor-Leste,TMP,1988,5.256
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Timor-Leste,TMP,1989,5.273
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Timor-Leste,TMP,1990,5.34
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Timor-Leste,TMP,1991,5.469
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Timor-Leste,TMP,1992,5.651
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Timor-Leste,TMP,1993,5.874
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Timor-Leste,TMP,1994,6.125
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Timor-Leste,TMP,1995,6.384
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Timor-Leste,TMP,1996,6.627
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Timor-Leste,TMP,1997,6.832
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Timor-Leste,TMP,1998,6.986
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Timor-Leste,TMP,1999,7.079
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Timor-Leste,TMP,2000,7.112
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Timor-Leste,TMP,2001,7.092
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Timor-Leste,TMP,2002,7.037
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Timor-Leste,TMP,2003,6.965
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Timor-Leste,TMP,2004,6.64875
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Timor-Leste,TMP,2005,6.3325
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Timor-Leste,TMP,2006,6.01625
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Timor-Leste,TMP,2007,5.7
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Timor-Leste,TMP,2008,5.7
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Timor-Leste,TMP,2009,5.7
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Timor-Leste,TMP,2010,5.6
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Timor-Leste,TMP,2011,5.5
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Timor-Leste,TMP,2012,5.3
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Timor-Leste,TMP,2013,5.2
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Timor-Leste,TMP,2014,5.1
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Togo,TGO,1967,6.911
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Togo,TGO,1968,6.971
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Togo,TGO,1969,7.029
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Togo,TGO,1970,7.084
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Togo,TGO,1971,7.136
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Togo,TGO,1972,7.182
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Togo,TGO,1973,7.222
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Togo,TGO,1974,7.254
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Togo,TGO,1975,7.275
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Togo,TGO,1976,7.286
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Togo,TGO,1977,7.284
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Togo,TGO,1978,7.27
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Togo,TGO,1979,7.245
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Togo,TGO,1980,7.207
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Togo,TGO,1981,7.158
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Togo,TGO,1982,7.099
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Togo,TGO,1983,7.031
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Togo,TGO,1984,6.954
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Togo,TGO,1985,6.869
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Togo,TGO,1986,6.775
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Togo,TGO,1987,6.672
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Togo,TGO,1988,6.561
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Togo,TGO,1989,6.444
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Togo,TGO,1990,6.324
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Togo,TGO,1991,6.202
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Togo,TGO,1992,6.082
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Togo,TGO,1993,5.965
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Togo,TGO,1994,5.855
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Togo,TGO,1995,5.755
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Togo,TGO,1996,5.666
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Togo,TGO,1997,5.588
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Togo,TGO,1998,5.52
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Togo,TGO,1999,5.461
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Togo,TGO,2000,5.41
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Togo,TGO,2001,5.364
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Togo,TGO,2002,5.32
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Togo,TGO,2003,5.276
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Togo,TGO,2004,5.229
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Togo,TGO,2005,5.179
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Togo,TGO,2006,5.123
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Togo,TGO,2007,5.064
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Togo,TGO,2008,5.002
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Togo,TGO,2009,4.936
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Togo,TGO,2010,4.868
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Togo,TGO,2011,4.798
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Togo,TGO,2012,4.727
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Togo,TGO,2013,4.655
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Togo,TGO,2014,4.584
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tonga,TON,1967,6.59
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tonga,TON,1968,6.371
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tonga,TON,1969,6.15
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tonga,TON,1970,5.941
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tonga,TON,1971,5.761
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tonga,TON,1972,5.616
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tonga,TON,1973,5.512
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tonga,TON,1974,5.449
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tonga,TON,1975,5.426
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tonga,TON,1976,5.438
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tonga,TON,1977,5.471
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tonga,TON,1978,5.509
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tonga,TON,1979,5.541
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tonga,TON,1980,5.553
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tonga,TON,1981,5.532
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tonga,TON,1982,5.475
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tonga,TON,1983,5.385
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tonga,TON,1984,5.266
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tonga,TON,1985,5.128
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tonga,TON,1986,4.989
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tonga,TON,1987,4.864
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tonga,TON,1988,4.763
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tonga,TON,1989,4.691
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tonga,TON,1990,4.644
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tonga,TON,1991,4.612
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tonga,TON,1992,4.583
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tonga,TON,1993,4.547
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tonga,TON,1994,4.501
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tonga,TON,1995,4.447
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tonga,TON,1996,4.391
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tonga,TON,1997,4.34
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tonga,TON,1998,4.3
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tonga,TON,1999,4.27
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tonga,TON,2000,4.25
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tonga,TON,2001,4.236
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tonga,TON,2002,4.221
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tonga,TON,2003,4.202
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tonga,TON,2004,4.177
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tonga,TON,2005,4.144
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tonga,TON,2006,4.104
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Tonga,TON,2007,4.059
